AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,SALES_PRICE,price_per_sqft
Karapakkam,1631.0,2.0,2.0,90.1,5524.218270999387
Karapakkam,1537.0,2.0,2.0,84.74,5513.337670787248
Karapakkam,641.0,1.0,1.0,42.56,6639.625585023401
Karapakkam,1267.0,1.0,1.0,89.66,7076.558800315706
Karapakkam,1275.0,1.0,1.0,69.09,5418.823529411765
Karapakkam,1047.0,1.0,1.0,70.65,6747.85100286533
Karapakkam,1586.0,2.0,2.0,97.8,6166.456494325347
Karapakkam,1428.0,2.0,2.0,102.15,7153.361344537815
Karapakkam,1196.0,1.0,1.0,79.55,6651.337792642141
Karapakkam,1403.0,2.0,2.0,119.71,8532.430506058447
Karapakkam,1085.0,1.0,1.0,98.33,9062.672811059907
Karapakkam,1401.0,2.0,2.0,88.02,6282.655246252677
Karapakkam,1505.0,2.0,2.0,84.62,5622.591362126246
Karapakkam,1072.0,1.0,1.0,66.77,6228.544776119403
Karapakkam,1253.0,1.0,1.0,89.68,7157.222665602554
Karapakkam,838.0,1.0,1.0,54.49,6502.386634844869
Karapakkam,843.0,1.0,1.0,50.17,5951.3641755634635
Karapakkam,543.0,1.0,1.0,45.22,8327.80847145488
Karapakkam,692.0,1.0,1.0,44.86,6482.658959537573
Karapakkam,1590.0,2.0,2.0,114.15,7179.245283018868
Karapakkam,926.0,1.0,1.0,55.61,6005.399568034557
Karapakkam,1420.0,2.0,2.0,82.22,5790.140845070423
Karapakkam,1031.0,1.0,1.0,71.21,6906.8865179437435
Karapakkam,770.0,1.0,1.0,63.87,8294.805194805194
Karapakkam,1194.0,1.0,1.0,65.02,5445.561139028476
Karapakkam,1184.0,1.0,1.0,84.25,7115.709459459459
Karapakkam,732.0,1.0,1.0,39.74,5428.96174863388
Karapakkam,1362.0,2.0,2.0,83.58,6136.563876651982
Karapakkam,737.0,1.0,1.0,60.3,8181.818181818182
Karapakkam,1655.0,2.0,2.0,116.98,7068.277945619336
Karapakkam,807.0,1.0,1.0,39.53,4898.3890954151175
Karapakkam,982.0,1.0,1.0,50.28,5120.162932790224
Karapakkam,763.0,1.0,1.0,63.22,8285.714285714286
Karapakkam,1502.0,2.0,2.0,78.25,5209.720372836218
Karapakkam,686.0,1.0,1.0,47.63,6943.148688046647
Karapakkam,1299.0,1.0,1.0,82.6,6358.737490377212
Karapakkam,1533.0,2.0,2.0,113.77,7421.395955642531
Karapakkam,1257.0,1.0,1.0,67.72,5387.430389817025
Karapakkam,1232.0,1.0,1.0,75.01,6088.4740259740265
Karapakkam,652.0,1.0,1.0,46.64,7153.374233128834
Karapakkam,1323.0,1.0,1.0,100.49,7595.616024187453
Karapakkam,748.0,1.0,1.0,57.0,7620.320855614973
Karapakkam,1132.0,1.0,1.0,73.87,6525.618374558304
Karapakkam,1642.0,2.0,2.0,128.3,7813.641900121804
Karapakkam,910.0,1.0,1.0,67.22,7386.813186813187
Karapakkam,828.0,1.0,1.0,70.31,8491.545893719807
Karapakkam,1320.0,1.0,1.0,77.74,5889.393939393939
Karapakkam,927.0,1.0,1.0,56.45,6089.536138079828
Karapakkam,1435.0,2.0,2.0,108.13,7535.191637630662
Karapakkam,1349.0,2.0,2.0,71.41,5293.550778354336
Karapakkam,1544.0,2.0,2.0,138.46,8967.616580310882
Karapakkam,1213.0,1.0,1.0,66.29,5464.962901896126
Karapakkam,1401.0,2.0,2.0,79.0,5638.829407566024
Karapakkam,1160.0,1.0,1.0,95.16,8203.448275862069
Karapakkam,1496.0,2.0,2.0,97.9,6544.117647058823
Karapakkam,672.0,1.0,1.0,56.24,8369.047619047618
Karapakkam,584.0,1.0,1.0,51.1,8750.0
Karapakkam,1420.0,2.0,2.0,71.33,5023.239436619719
Karapakkam,1459.0,2.0,2.0,96.06,6583.961617546264
Karapakkam,909.0,1.0,1.0,58.45,6430.14301430143
Karapakkam,670.0,1.0,1.0,45.13,6735.820895522388
Karapakkam,1343.0,2.0,2.0,75.85,5647.803425167534
Karapakkam,882.0,1.0,1.0,54.47,6175.736961451247
Karapakkam,1365.0,2.0,2.0,77.3,5663.003663003663
Karapakkam,1179.0,1.0,1.0,101.76,8631.043256997455
Karapakkam,1252.0,1.0,1.0,99.51,7948.083067092652
Karapakkam,871.0,1.0,1.0,64.91,7452.353616532721
Karapakkam,1265.0,1.0,1.0,69.28,5476.679841897233
Karapakkam,1010.0,1.0,1.0,67.87,6719.80198019802
Karapakkam,744.0,1.0,1.0,52.36,7037.634408602151
Karapakkam,945.0,1.0,1.0,49.41,5228.571428571428
Karapakkam,1283.0,1.0,1.0,81.77,6373.343725643024
Karapakkam,942.0,1.0,1.0,52.56,5579.617834394904
Karapakkam,922.0,1.0,1.0,66.6,7223.427331887201
Karapakkam,711.0,1.0,1.0,41.89,5891.701828410689
Karapakkam,1245.0,1.0,1.0,109.72,8812.85140562249
Karapakkam,1362.0,2.0,2.0,74.14,5443.465491923642
Karapakkam,1291.0,1.0,1.0,80.96,6271.10766847405
Karapakkam,1115.0,1.0,1.0,91.62,8217.040358744394
Karapakkam,806.0,1.0,1.0,54.68,6784.119106699752
Karapakkam,839.0,1.0,1.0,61.8,7365.911799761621
Karapakkam,1506.0,2.0,2.0,99.4,6600.265604249668
Karapakkam,896.0,1.0,1.0,69.34,7738.839285714285
Karapakkam,1409.0,2.0,2.0,88.27,6264.72675656494
Karapakkam,1576.0,2.0,2.0,97.65,6196.065989847716
Karapakkam,685.0,1.0,1.0,56.94,8312.408759124088
Karapakkam,898.0,1.0,1.0,51.64,5750.556792873052
Karapakkam,1692.0,2.0,2.0,99.67,5890.661938534279
Karapakkam,1266.0,1.0,1.0,68.02,5372.8278041074245
Karapakkam,613.0,1.0,1.0,40.04,6531.810766721044
Karapakkam,652.0,1.0,1.0,50.94,7812.883435582822
Karapakkam,1477.0,2.0,2.0,76.85,5203.114421123899
Karapakkam,774.0,1.0,1.0,45.78,5914.728682170543
Karapakkam,974.0,1.0,1.0,58.9,6047.227926078029
Karapakkam,790.0,1.0,1.0,69.18,8756.962025316458
Karapakkam,931.0,1.0,1.0,51.46,5527.389903329753
Karapakkam,1501.0,2.0,2.0,77.31,5150.566289140573
Karapakkam,792.0,1.0,1.0,43.16,5449.49494949495
Karapakkam,775.0,1.0,1.0,49.81,6427.096774193548
Karapakkam,916.0,1.0,1.0,54.88,5991.266375545852
Karapakkam,956.0,1.0,1.0,76.86,8039.748953974896
Karapakkam,1201.0,1.0,1.0,95.06,7915.070774354705
Karapakkam,1105.0,1.0,1.0,89.37,8087.782805429864
Karapakkam,701.0,1.0,1.0,37.85,5399.429386590585
Karapakkam,980.0,1.0,1.0,61.84,6310.2040816326535
Karapakkam,1568.0,2.0,2.0,78.14,4983.418367346939
Karapakkam,1179.0,1.0,1.0,58.74,4982.188295165394
Karapakkam,796.0,1.0,1.0,47.88,6015.075376884422
Karapakkam,1358.0,2.0,2.0,71.3,5250.368188512519
Karapakkam,731.0,1.0,1.0,61.18,8369.357045143639
Karapakkam,1012.0,1.0,1.0,69.87,6904.150197628458
Karapakkam,1152.0,1.0,1.0,63.4,5503.472222222223
Karapakkam,508.0,1.0,1.0,39.44,7763.779527559055
Karapakkam,1366.0,2.0,2.0,76.62,5609.077598828697
Karapakkam,1201.0,1.0,1.0,82.91,6903.413821815154
Karapakkam,835.0,1.0,1.0,64.54,7729.341317365271
Karapakkam,1519.0,2.0,2.0,120.96,7963.1336405529955
Karapakkam,721.0,1.0,1.0,57.1,7919.556171983357
Karapakkam,647.0,1.0,1.0,49.71,7683.153013910355
Karapakkam,849.0,1.0,1.0,64.58,7606.595995288575
Karapakkam,752.0,1.0,1.0,57.34,7625.0
Karapakkam,1412.0,2.0,2.0,96.72,6849.85835694051
Karapakkam,1297.0,1.0,1.0,98.96,7629.915188897456
Karapakkam,714.0,1.0,1.0,57.36,8033.6134453781515
Karapakkam,1071.0,1.0,1.0,64.78,6048.552754435107
Karapakkam,1473.0,2.0,2.0,120.84,8203.665987780041
Karapakkam,1169.0,1.0,1.0,72.03,6161.676646706587
Karapakkam,1252.0,1.0,1.0,111.19,8880.990415335464
Karapakkam,766.0,1.0,1.0,57.43,7497.389033942559
Karapakkam,1582.0,2.0,2.0,81.91,5177.623261694058
Karapakkam,1348.0,2.0,2.0,120.85,8965.13353115727
Karapakkam,1155.0,1.0,1.0,72.77,6300.4329004329
Karapakkam,1389.0,2.0,2.0,109.9,7912.167026637869
Karapakkam,1650.0,2.0,2.0,92.88,5629.090909090909
Karapakkam,1316.0,1.0,1.0,88.44,6720.364741641338
Karapakkam,1357.0,2.0,2.0,112.0,8253.500368459838
Karapakkam,1173.0,1.0,1.0,72.82,6208.013640238703
Karapakkam,670.0,1.0,1.0,56.98,8504.477611940298
Karapakkam,1080.0,1.0,1.0,58.11,5380.555555555556
Karapakkam,525.0,1.0,1.0,30.81,5868.571428571428
Karapakkam,1246.0,1.0,1.0,81.03,6503.210272873194
Karapakkam,1409.0,2.0,2.0,93.06,6604.684173172463
Karapakkam,1681.0,2.0,2.0,82.24,4892.325996430695
Karapakkam,1301.0,1.0,1.0,67.0,5149.884704073789
Karapakkam,1176.0,1.0,1.0,66.26,5634.3537414965995
Karapakkam,719.0,1.0,1.0,55.39,7703.755215577191
Karapakkam,1089.0,1.0,1.0,84.39,7749.31129476584
Karapakkam,684.0,1.0,1.0,43.9,6418.12865497076
Karapakkam,614.0,1.0,1.0,48.78,7944.625407166124
Karapakkam,1034.0,1.0,1.0,90.31,8734.04255319149
Karapakkam,782.0,1.0,1.0,59.9,7659.846547314578
Karapakkam,1412.0,2.0,2.0,87.84,6220.963172804532
Karapakkam,824.0,1.0,1.0,66.72,8097.0873786407765
Karapakkam,1224.0,1.0,1.0,76.07,6214.8692810457505
Karapakkam,895.0,1.0,1.0,77.45,8653.6312849162
Karapakkam,575.0,1.0,1.0,30.9,5373.913043478261
Karapakkam,1119.0,1.0,1.0,66.15,5911.528150134049
Karapakkam,1297.0,1.0,1.0,68.35,5269.853508095604
Karapakkam,872.0,1.0,1.0,57.64,6610.091743119266
Karapakkam,1020.0,1.0,1.0,62.0,6078.431372549019
Karapakkam,1538.0,2.0,2.0,80.42,5228.868660598179
Karapakkam,799.0,1.0,1.0,42.95,5375.469336670839
Karapakkam,1548.0,2.0,2.0,85.84,5545.219638242894
Karapakkam,1670.0,2.0,2.0,115.68,6926.946107784431
Karapakkam,1501.0,2.0,2.0,110.03,7330.446369087275
Karapakkam,1553.0,2.0,2.0,111.27,7164.842240824211
Karapakkam,873.0,1.0,1.0,46.14,5285.223367697595
Karapakkam,1071.0,1.0,1.0,71.31,6658.263305322129
Karapakkam,1388.0,2.0,2.0,118.34,8525.93659942363
Karapakkam,1623.0,2.0,2.0,79.31,4886.629698089957
Karapakkam,1074.0,1.0,1.0,72.61,6760.707635009311
Karapakkam,585.0,1.0,1.0,46.36,7924.786324786325
Karapakkam,1156.0,1.0,1.0,82.24,7114.186851211072
Karapakkam,1289.0,1.0,1.0,74.6,5787.432117920868
Karapakkam,1500.0,2.0,2.0,80.38,5358.666666666667
Karapakkam,751.0,1.0,1.0,63.48,8452.729693741678
Karapakkam,877.0,1.0,1.0,71.06,8102.622576966933
Karapakkam,1305.0,1.0,1.0,72.19,5531.800766283525
Karapakkam,1125.0,1.0,1.0,71.63,6367.111111111111
Karapakkam,682.0,1.0,1.0,53.75,7881.231671554252
Karapakkam,782.0,1.0,1.0,45.04,5759.590792838875
Karapakkam,824.0,1.0,1.0,55.16,6694.174757281553
Karapakkam,1615.0,2.0,2.0,134.17,8307.739938080495
Karapakkam,997.0,1.0,1.0,70.62,7083.249749247743
Karapakkam,1096.0,1.0,1.0,64.82,5914.233576642335
Karapakkam,1624.0,2.0,2.0,120.1,7395.320197044335
Karapakkam,1103.0,1.0,1.0,62.34,5651.858567543064
Karapakkam,1419.0,2.0,2.0,87.29,6151.515151515152
Karapakkam,1395.0,2.0,2.0,77.3,5541.218637992832
Karapakkam,1127.0,1.0,1.0,81.46,7228.039041703637
Karapakkam,672.0,1.0,1.0,60.32,8976.190476190477
Karapakkam,778.0,1.0,1.0,44.37,5703.084832904884
Karapakkam,1117.0,1.0,1.0,71.3,6383.169203222918
Karapakkam,1114.0,1.0,1.0,71.0,6373.42908438061
Karapakkam,946.0,1.0,1.0,61.62,6513.7420718816065
Karapakkam,1496.0,2.0,2.0,79.3,5300.802139037433
Karapakkam,705.0,1.0,1.0,45.88,6507.801418439716
Karapakkam,1008.0,1.0,1.0,91.2,9047.619047619048
Karapakkam,701.0,1.0,1.0,56.44,8051.355206847361
Karapakkam,1462.0,2.0,2.0,93.87,6420.6566347469225
Karapakkam,598.0,1.0,1.0,53.53,8951.505016722407
Others,869.0,1.0,1.0,81.73,9405.06329113924
Others,520.0,1.0,1.0,48.49,9325.0
Others,884.0,1.0,1.0,96.69,10937.782805429864
Others,991.0,1.0,1.0,87.65,8844.60141271443
Others,910.0,1.0,1.0,78.48,8624.175824175823
Others,979.0,1.0,1.0,89.59,9151.174668028601
Others,1856.0,2.0,1.0,195.51,10533.943965517241
Others,1597.0,1.0,1.0,125.69,7870.3819661866
Others,1906.0,2.0,1.0,200.21,10504.197271773348
Others,741.0,1.0,1.0,66.31,8948.71794871795
Others,1387.0,2.0,2.0,118.95,8576.063446286951
Others,826.0,1.0,1.0,75.4,9128.329297820825
Others,884.0,1.0,1.0,86.46,9780.54298642534
Others,1178.0,1.0,1.0,106.51,9041.595925297113
Others,835.0,1.0,1.0,92.2,11041.91616766467
Others,1696.0,2.0,1.0,135.95,8015.919811320754
Others,1296.0,2.0,1.0,99.66,7689.814814814815
Others,1101.0,1.0,1.0,85.73,7786.557674841054
Others,1180.0,1.0,1.0,118.3,10025.42372881356
Others,1914.0,2.0,1.0,213.31,11144.723092998955
Others,1222.0,2.0,1.0,104.97,8590.016366612112
Others,807.0,1.0,1.0,79.06,9796.778190830235
Others,1825.0,2.0,1.0,156.03,8549.589041095891
Others,916.0,1.0,1.0,88.47,9658.29694323144
Others,806.0,1.0,1.0,77.79,9651.364764267992
Others,1504.0,1.0,1.0,165.95,11033.909574468084
Others,1254.0,2.0,1.0,108.29,8635.566188197767
Others,1521.0,2.0,1.0,131.17,8623.931623931623
T Nagar,1685.0,1.0,1.0,126.01,7478.338278931751
T Nagar,1721.0,1.0,1.0,148.74,8642.649622312609
T Nagar,1882.0,2.0,1.0,160.52,8529.22422954304
T Nagar,1655.0,1.0,1.0,125.49,7582.477341389728
T Nagar,1894.0,2.0,1.0,135.49,7153.643083421331
T Nagar,1577.0,1.0,1.0,120.87,7664.552948636652
T Nagar,1687.0,1.0,1.0,124.77,7395.969176052164
T Nagar,1659.0,1.0,1.0,135.39,8160.940325497287
T Nagar,1887.0,2.0,1.0,204.99,10863.275039745628
T Nagar,1837.0,2.0,1.0,131.97,7183.995645073489
T Nagar,1788.0,1.0,1.0,142.25,7955.816554809843
T Nagar,1712.0,1.0,1.0,137.98,8059.579439252336
T Nagar,1962.0,2.0,1.0,158.63,8085.117227319062
T Nagar,1756.0,1.0,1.0,120.94,6887.243735763098
T Nagar,1949.0,2.0,1.0,144.65,7421.754746023602
T Nagar,1660.0,1.0,1.0,177.88,10715.66265060241
T Nagar,1887.0,2.0,1.0,130.24,6901.9607843137255
T Nagar,1673.0,1.0,1.0,121.56,7265.989240884638
T Nagar,1736.0,1.0,1.0,140.57,8097.350230414747
T Nagar,1634.0,1.0,1.0,127.3,7790.697674418605
T Nagar,1995.0,2.0,1.0,141.55,7095.238095238096
T Nagar,1664.0,1.0,1.0,132.52,7963.9423076923085
T Nagar,1549.0,1.0,1.0,121.34,7833.440929632021
T Nagar,1785.0,1.0,1.0,141.29,7915.406162464986
T Nagar,1577.0,1.0,1.0,119.93,7604.946100190235
T Nagar,1916.0,2.0,1.0,147.15,7680.062630480167
T Nagar,1676.0,1.0,1.0,129.61,7733.29355608592
T Nagar,1903.0,2.0,1.0,139.53,7332.107199159223
T Nagar,1660.0,1.0,1.0,136.03,8194.578313253012
T Nagar,1853.0,2.0,1.0,135.53,7314.085267134376
T Nagar,1596.0,1.0,1.0,112.63,7057.017543859649
T Nagar,1884.0,2.0,1.0,140.5,7457.537154989384
T Nagar,1783.0,1.0,1.0,141.07,7911.946158160404
T Nagar,1876.0,2.0,1.0,146.86,7828.358208955225
T Nagar,1618.0,1.0,1.0,126.11,7794.190358467244
T Nagar,1854.0,2.0,1.0,131.73,7105.177993527507
T Nagar,1886.0,2.0,1.0,154.16,8173.913043478261
T Nagar,1548.0,1.0,1.0,132.49,8558.785529715762
T Nagar,1664.0,1.0,1.0,134.28,8069.711538461538
T Nagar,1854.0,2.0,1.0,127.64,6884.573894282632
T Nagar,1981.0,2.0,1.0,139.24,7028.773346794548
T Nagar,1566.0,1.0,1.0,112.25,7167.94380587484
T Nagar,1849.0,2.0,1.0,133.93,7243.374797187669
T Nagar,1536.0,1.0,1.0,127.55,8304.036458333334
T Nagar,1734.0,1.0,1.0,189.19,10910.611303344867
T Nagar,1916.0,2.0,1.0,131.75,6876.304801670146
T Nagar,1901.0,2.0,1.0,140.02,7365.597054182011
T Nagar,1688.0,1.0,1.0,128.73,7626.184834123222
T Nagar,1621.0,1.0,1.0,129.0,7958.050586057989
T Nagar,1723.0,1.0,1.0,125.65,7292.513058618689
T Nagar,1572.0,1.0,1.0,122.75,7808.5241730279895
T Nagar,1924.0,2.0,1.0,137.8,7162.162162162163
T Nagar,1848.0,2.0,1.0,147.72,7993.506493506494
T Nagar,1556.0,1.0,1.0,122.15,7850.257069408741
T Nagar,1984.0,2.0,1.0,167.66,8450.604838709678
T Nagar,1634.0,1.0,1.0,134.28,8217.870257037943
T Nagar,1568.0,1.0,1.0,128.03,8165.178571428572
T Nagar,1773.0,1.0,1.0,141.01,7953.186689227298
T Nagar,1829.0,2.0,1.0,142.29,7779.661016949152
T Nagar,1600.0,1.0,1.0,122.13,7633.125
T Nagar,1902.0,2.0,1.0,201.82,10610.935856992639
T Nagar,1806.0,2.0,1.0,146.39,8105.758582502767
T Nagar,1550.0,1.0,1.0,111.09,7167.096774193548
T Nagar,1918.0,2.0,1.0,207.48,10817.518248175182
T Nagar,1781.0,1.0,1.0,179.59,10083.660864682763
T Nagar,1512.0,1.0,1.0,137.38,9085.978835978836
T Nagar,1692.0,1.0,1.0,136.7,8079.196217494089
T Nagar,1886.0,2.0,1.0,146.71,7778.897136797455
T Nagar,1545.0,1.0,1.0,139.87,9053.074433656959
T Nagar,1613.0,1.0,1.0,175.38,10872.907625542468
T Nagar,1868.0,2.0,1.0,200.33,10724.304068522484
T Nagar,1784.0,1.0,1.0,148.2,8307.174887892375
T Nagar,1872.0,2.0,1.0,148.23,7918.26923076923
T Nagar,1510.0,1.0,1.0,112.21,7431.12582781457
T Nagar,1723.0,1.0,1.0,140.29,8142.19384793964
T Nagar,1919.0,2.0,1.0,204.96,10680.562793121417
T Nagar,1528.0,1.0,1.0,142.03,9295.157068062827
T Nagar,1584.0,1.0,1.0,111.73,7053.661616161616
T Nagar,1851.0,2.0,1.0,136.99,7400.864397622907
T Nagar,1915.0,2.0,1.0,150.9,7879.895561357703
T Nagar,1639.0,1.0,1.0,120.41,7346.552776082977
T Nagar,1505.0,1.0,1.0,110.86,7366.112956810632
T Nagar,1585.0,1.0,1.0,118.28,7462.460567823344
T Nagar,1551.0,1.0,1.0,124.36,8018.052869116699
T Nagar,1866.0,2.0,1.0,156.78,8401.92926045016
T Nagar,1515.0,1.0,1.0,114.16,7535.313531353136
T Nagar,1917.0,2.0,1.0,141.06,7358.372456964006
T Nagar,1762.0,1.0,1.0,183.33,10404.653802497161
T Nagar,1941.0,2.0,1.0,165.39,8520.865533230293
T Nagar,1815.0,2.0,1.0,130.46,7187.878787878788
T Nagar,1515.0,1.0,1.0,126.27,8334.653465346535
T Nagar,1543.0,1.0,1.0,112.02,7259.883344134802
T Nagar,1748.0,1.0,1.0,120.82,6911.899313501144
T Nagar,1525.0,1.0,1.0,115.11,7548.196721311476
T Nagar,1755.0,1.0,1.0,139.57,7952.706552706552
T Nagar,1576.0,1.0,1.0,122.43,7768.401015228426
T Nagar,1700.0,1.0,1.0,139.14,8184.7058823529405
T Nagar,1734.0,1.0,1.0,188.1,10847.750865051903
T Nagar,1778.0,1.0,1.0,137.43,7729.471316085489
T Nagar,1804.0,2.0,1.0,124.39,6895.232815964523
T Nagar,1696.0,1.0,1.0,130.39,7688.089622641508
T Nagar,1976.0,2.0,1.0,141.95,7183.704453441294
T Nagar,1853.0,2.0,1.0,139.29,7516.999460334592
T Nagar,1786.0,1.0,1.0,147.77,8273.796192609183
T Nagar,1649.0,1.0,1.0,129.24,7837.477258944815
T Nagar,1703.0,1.0,1.0,137.65,8082.795067527892
T Nagar,1589.0,1.0,1.0,122.91,7735.053492762744
T Nagar,1901.0,2.0,1.0,143.78,7563.387690689111
T Nagar,1793.0,1.0,1.0,129.64,7230.340211935303
T Nagar,1589.0,1.0,1.0,129.12,8125.86532410321
T Nagar,1665.0,1.0,1.0,120.44,7233.6336336336335
T Nagar,1943.0,2.0,1.0,134.09,6901.183736489964
T Nagar,1881.0,2.0,1.0,131.96,7015.417331206805
T Nagar,1989.0,2.0,1.0,144.6,7269.984917043741
T Nagar,1502.0,1.0,1.0,105.74,7039.946737683089
T Nagar,1706.0,1.0,1.0,136.6,8007.033997655334
T Nagar,1611.0,1.0,1.0,121.98,7571.694599627561
T Nagar,1977.0,2.0,1.0,139.68,7065.250379362671
T Nagar,1878.0,2.0,1.0,133.08,7086.261980830672
T Nagar,1657.0,1.0,1.0,115.17,6950.512975256488
T Nagar,1781.0,1.0,1.0,130.18,7309.376754632229
T Nagar,1655.0,1.0,1.0,139.05,8401.812688821754
T Nagar,1990.0,2.0,1.0,137.85,6927.13567839196
T Nagar,1777.0,1.0,1.0,133.72,7525.04220596511
T Nagar,1649.0,1.0,1.0,124.37,7542.14675560946
T Nagar,1710.0,1.0,1.0,138.39,8092.98245614035
T Nagar,1812.0,2.0,1.0,146.38,8078.366445916115
T Nagar,1678.0,1.0,1.0,118.48,7060.786650774732
T Nagar,1770.0,1.0,1.0,138.78,7840.677966101695
T Nagar,1717.0,1.0,1.0,140.86,8203.843913803146
T Nagar,1722.0,1.0,1.0,120.31,6986.64343786295
T Nagar,1795.0,1.0,1.0,138.21,7699.721448467966
T Nagar,1796.0,1.0,1.0,128.93,7178.730512249444
T Nagar,1720.0,1.0,1.0,121.23,7048.2558139534885
T Nagar,1827.0,2.0,1.0,132.59,7257.252326217844
T Nagar,1808.0,2.0,1.0,128.93,7131.08407079646
T Nagar,1877.0,2.0,1.0,135.75,7232.285562067128
T Nagar,1790.0,1.0,1.0,142.42,7956.424581005585
T Nagar,1695.0,1.0,1.0,132.09,7792.920353982301
T Nagar,1970.0,2.0,1.0,160.54,8149.238578680203
T Nagar,1955.0,2.0,1.0,139.86,7153.964194373402
T Nagar,1843.0,2.0,1.0,136.13,7386.326641345632
T Nagar,1924.0,2.0,1.0,144.81,7526.507276507276
T Nagar,1697.0,1.0,1.0,141.22,8321.744254566882
T Nagar,1547.0,1.0,1.0,135.98,8789.915966386554
T Nagar,1834.0,2.0,1.0,139.91,7628.680479825518
T Nagar,1775.0,1.0,1.0,123.98,6984.788732394366
T Nagar,1934.0,2.0,1.0,141.55,7319.027921406412
T Nagar,1674.0,1.0,1.0,132.8,7933.0943847072895
T Nagar,1952.0,2.0,1.0,139.42,7142.418032786884
T Nagar,1510.0,1.0,1.0,163.0,10794.701986754966
T Nagar,1840.0,2.0,1.0,144.78,7868.478260869565
T Nagar,1888.0,2.0,1.0,137.65,7290.783898305085
T Nagar,1517.0,1.0,1.0,117.13,7721.160184574819
T Nagar,1883.0,2.0,1.0,148.67,7895.379713223579
T Nagar,1563.0,1.0,1.0,112.78,7215.611004478566
T Nagar,1638.0,1.0,1.0,139.06,8489.62148962149
T Nagar,1706.0,1.0,1.0,130.95,7675.8499413833515
T Nagar,1624.0,1.0,1.0,132.34,8149.014778325123
T Nagar,1510.0,1.0,1.0,107.54,7121.854304635762
T Nagar,1766.0,1.0,1.0,186.59,10565.685164212911
T Nagar,1532.0,1.0,1.0,108.02,7050.913838120105
T Nagar,1955.0,2.0,1.0,148.62,7602.046035805626
T Nagar,1842.0,2.0,1.0,130.4,7079.261672095548
T Nagar,1882.0,2.0,1.0,197.62,10500.531349628056
T Nagar,1972.0,2.0,1.0,139.42,7069.97971602434
T Nagar,1936.0,2.0,1.0,137.88,7121.900826446281
T Nagar,1764.0,1.0,1.0,139.71,7920.068027210885
T Nagar,1707.0,1.0,1.0,130.57,7649.091974223785
T Nagar,1519.0,1.0,1.0,123.33,8119.157340355497
T Nagar,1945.0,2.0,1.0,138.64,7128.020565552698
T Nagar,1725.0,1.0,1.0,148.45,8605.797101449274
T Nagar,1960.0,2.0,1.0,144.16,7355.102040816327
T Nagar,1932.0,2.0,1.0,154.0,7971.014492753623
T Nagar,1812.0,2.0,1.0,147.17,8121.964679911699
T Nagar,1860.0,2.0,1.0,128.85,6927.419354838709
T Nagar,1541.0,1.0,1.0,136.55,8861.129136924077
T Nagar,1913.0,2.0,1.0,207.03,10822.268687924725
T Nagar,1597.0,1.0,1.0,126.54,7923.606762680025
T Nagar,1618.0,1.0,1.0,119.19,7366.5018541409145
T Nagar,1584.0,1.0,1.0,115.74,7306.818181818182
T Nagar,1669.0,1.0,1.0,135.11,8095.2666267225895
T Nagar,1759.0,1.0,1.0,121.29,6895.395110858442
T Nagar,1597.0,1.0,1.0,115.74,7247.338760175328
T Nagar,1849.0,2.0,1.0,162.95,8812.871822606814
T Nagar,1503.0,1.0,1.0,123.9,8243.512974051897
T Nagar,1554.0,1.0,1.0,125.45,8072.715572715572
T Nagar,1675.0,1.0,1.0,128.37,7663.880597014925
T Nagar,1860.0,2.0,1.0,139.79,7515.591397849463
T Nagar,1565.0,1.0,1.0,113.58,7257.507987220447
T Nagar,1819.0,2.0,1.0,142.18,7816.382627817482
T Nagar,1564.0,1.0,1.0,125.04,7994.884910485934
T Nagar,1829.0,2.0,1.0,148.33,8109.896118097322
T Nagar,1939.0,2.0,1.0,211.41,10903.042805569881
T Nagar,1844.0,2.0,1.0,129.01,6996.203904555315
T Nagar,1908.0,2.0,1.0,152.77,8006.813417190777
T Nagar,1947.0,2.0,1.0,138.71,7124.293785310734
T Nagar,1613.0,1.0,1.0,126.77,7859.268443893367
T Nagar,1984.0,2.0,1.0,154.92,7808.467741935483
T Nagar,1775.0,1.0,1.0,131.58,7412.9577464788745
T Nagar,1674.0,1.0,1.0,133.97,8002.986857825567
T Nagar,1594.0,1.0,1.0,169.59,10639.27227101631
T Nagar,1745.0,1.0,1.0,138.91,7960.458452722063
T Nagar,1822.0,2.0,1.0,151.37,8307.903402854006
T Nagar,1713.0,1.0,1.0,125.97,7353.765323992995
T Nagar,1868.0,2.0,1.0,143.33,7672.9122055674525
T Nagar,1548.0,1.0,1.0,108.86,7032.299741602067
T Nagar,1762.0,1.0,1.0,137.98,7830.874006810442
T Nagar,1944.0,2.0,1.0,147.41,7582.818930041152
T Nagar,1515.0,1.0,1.0,106.76,7046.864686468647
T Nagar,1601.0,1.0,1.0,122.28,7637.726420986884
T Nagar,1745.0,1.0,1.0,121.98,6990.25787965616
T Nagar,1616.0,1.0,1.0,142.39,8811.262376237622
T Nagar,1865.0,2.0,1.0,142.63,7647.721179624665
T Nagar,1715.0,1.0,1.0,135.54,7903.206997084548
T Nagar,1635.0,1.0,1.0,115.44,7060.5504587155965
T Nagar,1745.0,1.0,1.0,124.86,7155.300859598854
T Nagar,1838.0,2.0,1.0,126.73,6894.994559303591
T Nagar,1669.0,1.0,1.0,120.22,7203.11563810665
